link,product_title,price,actual_price,ratings,color
https://www.daraz.com.np/products/asus-vivobook-f1605v-intel-core-i5-13500h-13th-gen-8gb-ddr4-512gb-ssd-16-wuxga-display-windows-11-indie-black-i146887357.html,"Asus Vivobook F1605V | Intel Core i5 13500H 13th Gen | 8GB DDR4 | 512GB SSD | 16"" WUXGA Display | Windows 11 | Indie Black","Rs. 78,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-e41-45-amd-a6-4gb-ram-1tb-hdd-14-hd-display-i119732967.html,Lenovo E41-45 AMD A6 4GB RAM 1TB HDD 14” HD Display,"Rs. 45,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-14-dk1031dx-ryzen-3-8gb-1tb-hdd-i125215427.html,HP 14 DK1031DX Ryzen 3 8GB 1TB HDD,"Rs. 65,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-vostro-3520-laptop-intel-core-i3-12th-gen-1215u-processor-8-gb-ram-512-ssd-gb-156-fhd-display-1-year-warranty-i135677544.html,"Dell Vostro 3520 Laptop [(Intel core-i3 12th gen) /1215U Processor / 8 GB RAM / 512 SSD GB / 15.6"" FHD Display / 1 year warranty","Rs. 75,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-victus-15-fb1013-gaming-amd-ryzen-5-7535hs-512gb-ssd-8gb-ram-win11nvidia-rtx-2050-4gb-156-19201080-144hz-mica-backlit-keyboard-i136721005.html,HP VICTUS 15-FB1013 GAMING AMD Ryzen™ 5 7535HS/ 512GB SSD/ 8GB Ram/ WIN11/NVIDIA® RTX 2050 (4GB)/ 15.6″ (1920×1080) 144Hz MICA Backlit Keyboard,"Rs. 93,799","Rs. 107,999",No Ratings,Matte Black
https://www.daraz.com.np/products/lenovo-loq-15-gaming-laptop-2024-intel-core-i5-13450hx-rtx-4050-16gb-ram-512gb-ssd-156-fhd-1920x1080144hz-display-1-year-warranty-nagmani-international-i133140877.html,"Lenovo LOQ 15 Gaming Laptop 2024 - Intel Core i5 13450HX | RTX 4050 | 16GB RAM | 512GB SSD | 15.6"" FHD (1920x1080)144Hz display | 1 Year warranty | NAGMANI INTERNATIONAL","Rs. 154,500",N/A,No Ratings,Grey
https://www.daraz.com.np/products/dell-inspiron-16-5620-i5-1235u-8gb-ram-512gb-ssd-16-led-full-hd-windows-11-i128488214.html,Dell Inspiron 16 5620 i5 1235U 8GB Ram 512GB SSD 16 LED Full HD+ Windows 11,"Rs. 101,490","Rs. 108,000",No Ratings,Silver
https://www.daraz.com.np/products/acer-aspire-3-15-amd-ryzen-7-5700u-16gb-ddr4-512gb-nvme-ssd-156-fhd-display-pure-silver-i150032296.html,"Acer Aspire 3 15 | AMD Ryzen 7 5700U | 16GB DDR4 | 512GB NVMe SSD | 15.6"" FHD Display | Pure Silver","Rs. 73,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/toshiba-terca-a40-celeron-dual-core-5205u4-4gbram-128gb-ssd-i114701019.html,Toshiba Terca A40 Celeron Dual Core 5205U4 4GBRAM 128GB SSD,"Rs. 38,999","Rs. 42,999",No Ratings,Graphite Black
https://www.daraz.com.np/products/acer-nitro-5-laptop-an515-58-97qp-new-intel-core-i9-12th-gen-12900h-16gb-ram-512ssd-nvidia-geforce-rtx-4060-8gb-graphics-156-fhd-display-144hz-dos-black-i135849067.html,Acer Nitro 5 Laptop AN515-58-97QP New Intel Core i9/ 12th Gen / 12900H/ 16GB RAM / 512SSD /NVIDIA GEFORCE RTX 4060 8GB GRAPHICS / 15.6 FHD DISPLAY /144HZ/ DOS/ Black,"Rs. 166,799","Rs. 192,560",No Ratings,Black
https://www.daraz.com.np/products/asus-tuf-f15-gaming-laptop-i7-10th-gen-8-core-gtx-1650ti-16gb-ram-512gb-ssd-156-fhd-144hz-display-i123262629.html,"Asus TUF F15 Gaming Laptop I7 10Th Gen 8 Core / GTX 1650ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 157,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-g15-amd-ryzen-7-7840hs-rtx-4060-8gb-graphics-16gb-ddr5-ram-512gb-nvme-ssd-156-fhd-165hz-display-windows-11-home-dark-shadow-gray-i146174031.html,Dell G15 AMD Ryzen 7 7840HS RTX 4060 8GB Graphics – 16GB DDR5 RAM – 512GB NVMe SSD – 15.6″ FHD 165Hz Display – Windows 11 Home – Dark Shadow Gray,"Rs. 159,999","Rs. 180,000",No Ratings,Black
https://www.daraz.com.np/products/dell-inspiron-16-5625-amd-ryzen-5-5625u-processor-8gb-ram-512gb-ssd-amd-radeon-graphics-i129771010.html,Dell Inspiron 16 5625 (AMD Ryzen 5 - 5625U Processor | 8GB RAM | 512GB SSD | AMD Radeon Graphics,"Rs. 94,500","Rs. 102,000",No Ratings,Silver
https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-generation-8gb-ram-512gb-ssd-i129584391.html,Dell Vostro 3520 i5 12th Generation 8Gb Ram 512Gb SSD,"Rs. 66,500","Rs. 71,000",No Ratings,Black
https://www.daraz.com.np/products/microsoft-surface-3-laptop-for-business-15-multi-touchi7-gen1016gb-ram256gb-m2-nvme-ssdwin-10-promatte-black-i105398246.html,"Microsoft Surface 3 Laptop for Business (15"" Multi-Touch/i7-Gen10/16GB RAM/256GB M.2 NVMe SSD/Win 10 Pro/Matte Black)","Rs. 245,000",N/A,No Ratings,Matte Black
https://www.daraz.com.np/products/dell-inspirion-3501-i5-11th-gen-8gb-ram-512gb-ssd-nvidia-mx330-2gb-156-fhd-display-i125211812.html,"Dell Inspirion 3501 i5 11th Gen 8GB RAM 512GB SSD Nvidia MX330 2GB 15.6"" FHD Display","Rs. 93,000",N/A,No Ratings,Multicolor
https://www.daraz.com.np/products/hp-envy-13-core-i7-11thgen-8gb-ram-512-gb-ssd-iris-xe-graphic-133-fhd-360-degree-touch-display-i119732895.html,HP Envy 13 Core i7 11thGen 8GB Ram 512 GB SSD Iris XE Graphic 13.3’’ FHD 360 degree Touch Display,"Rs. 130,000",N/A,No Ratings,White
https://www.daraz.com.np/products/asus-worlds-smallest-and-thinnest-laptop-zenbook-s-13-oled-ultra-laptop-133-oled-28k-display-intel-evo-certified-i7-1355u-cpu-intel-iris-xe-graphics-16gb-ram-1tb-ssd-windows-11-nagmani-international-i127858585.html,"Asus World'S Smallest And Thinnest Laptop | Zenbook S 13 Oled Ultra Laptop, 13.3” Oled 2.8K Display, Intel Evo Certified, I7-1355U Cpu, Intel® Iris Xe Graphics, 16Gb Ram, 1Tb Ssd, Windows 11 | Nagmani International","Rs. 204,444",N/A,No Ratings,Grey
https://www.daraz.com.np/products/asus-zenbook-duo-ux482-11th-i7-16-ssd-1tb-dual-screen-14-nano-edge-fhd-led-2nd-touch-screen-126-nvidia-mx450-2-gb-windows-10-2-years-sleeve-blue-nagmani-interantional-i111829148.html,"Asus Zenbook Duo UX482 - 11th, i7, 16, SSD 1Tb, Dual Screen, 14: Nano Edge FHD LED + 2nd Touch Screen 12.6"", Nvidia MX450 2 GB, Windows 10, 2 years, Sleeve, Blue | Nagmani Interantional","Rs. 220,000",N/A,No Ratings,Grey
https://www.daraz.com.np/products/acer-nitro-5-2020-i7-10th-gen-gtx-1650ti-156-fhd-144hz-8gb-ram-512gb-ssd-i128206046.html,"Acer Nitro 5 2020 i7 10TH GEN / GTX 1650ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD","Rs. 110,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-aspire-5-14-2023-13th-gen-i7-8gb-ram-512gb-ssd-14-wuxga-display-2-year-warranty-i128240345.html,"Acer Aspire 5 14 2023 13th Gen i7 / 8GB RAM / 512GB SSD / 14"" Wuxga Display / 2 Year Warranty","Rs. 115,000",N/A,No Ratings,Charcoal
https://www.daraz.com.np/products/lenovo-loq-15irh8-intel-i5-12450h-8gb-ddr5-512gb-ssd-rtx-2050-4gb-156-fhd-144hz-arabic-english-backlit-keyboard-storm-grey-i145440137.html,"Lenovo LOQ 15IRH8 | Intel i5- 12450H | 8GB DDR5 | 512GB SSD | RTX 2050 4GB | 15.6"" FHD 144Hz | Arabic-English Backlit Keyboard | Storm Grey","Rs. 95,050",N/A,No Ratings,Grey
https://www.daraz.com.np/products/acer-nitro-v15-i5-13gen-16gb-ram-512gb-ssd-rtx-4050-i137928993.html,Acer Nitro V15 I5-13gen | 16GB RAM | 512GB SSD| RTX 4050,"Rs. 124,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-omen-15-ryzen-7-pro-4800h-16gb-ram-ddr4-1tb-ssd-gtx-1660ti-6gb-ddr6-156-fhd-144hz-backlit-keyboardb-ssd-i128237426.html,"HP OMEN 15 Ryzen 7 Pro 4800H, 16GB RAM DDR4, 1TB SSD, GTX 1660Ti 6GB DDR6, 15.6"" FHD 144Hz, BACKLIT KEYBOARDB SSD","Rs. 130,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-nitro-v-i7-13th-gen-13620h-16gb-ddr5-512gb-ssd-rtx-4050-6gb-156-fhd-144hz-i135856673.html,"Acer Nitro V i7 13th Gen 13620H | 16GB DDR5 | 512GB SSD | RTX 4050 6GB | 15.6"" FHD 144Hz","Rs. 139,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-xps-13-plus-9320-touch-i7-1360p-16gb-512gb-ssd-intel-iris-xe-oled-touch-backlit-keyboard-fingerprint-35k-office-2-years-warranty-i128930929.html,Dell XPS 13 Plus 9320 Touch - i7 1360P | 16GB | 512GB SSD | Intel Iris Xe | OLED Touch | Backlit Keyboard | Fingerprint | 3.5K | Office | 2 Years Warranty,"Rs. 306,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/asus-rog-strix-g15-ryzen-7-6800h-156-wqhd-165hz-16gb-ram-1tb-ssd-rtx-3060-6gb-i131766200.html,ASUS ROG Strix G15 Ryzen 7 6800H 15.6″ WQHD 165Hz 16GB RAM 1TB SSD RTX 3060 6GB,"Rs. 168,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-victus-ryzen-5-7535hs-8gb-512gb-ssd-rtx-2050-4gb-156-fhd-144hz-i128489178.html,HP Victus Ryzen 5 7535HS 8GB 512GB SSD RTX 2050 4GB 15.6″ FHD 144Hz,"Rs. 97,690","Rs. 110,000",No Ratings,Silver
https://www.daraz.com.np/products/dell-xps-15-9530-i7-13700h-32gb-1tb-ssd-nvidia-rtx-4050-6gb-backlit-keyboard-touch-35k-office-2-years-warranty-i128948051.html,Dell XPS 15 9530 - i7 13700H | 32GB | 1TB SSD | NVIDIA RTX 4050 6GB | Backlit Keyboard | Touch | 3.5K | Office | 2 Years Warranty,"Rs. 418,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-xps-13-9305-2021-i7-11th-gen-16gb-ram-512gb-ssd-133-fhd-display-i123261904.html,Dell XPS 13 9305 2021 i7 11th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD Display,"Rs. 215,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-loq-i5-13th-gen-16gb-ram-512gb-ssd-rtx-2050-156-fhd-i130109523.html,Lenovo LOQ I5 13th Gen 16GB Ram 512GB SSD RTX 2050 15.6 FHD,"Rs. 102,990","Rs. 113,000",No Ratings,Grey
https://www.daraz.com.np/products/hp-victus-15-intel-core-i5-13420h-processor-156-19201080-fhd-ips-display-8gb-ram-512-gb-ssd-nvidia-rtx-30506gb-dedicated-graphics-144hz-refresh-rate-i128072206.html,HP VICTUS 15 / Intel core i5-13420H Processor / 15.6″ (1920×1080) FHD IPS Display / 16GB RAM / 512 GB SSD / NVIDIA® RTX 3050(6GB Dedicated Graphics) 144Hz Refresh Rate,"Rs. 118,998","Rs. 130,000",No Ratings,Blue
https://www.daraz.com.np/products/dell-alienware-m15-r6-i7-11800h-rtx-3070-gddr6-32gb-ram-1tb-ssd-156-qhd-240hz-display-i123261902.html,"Dell Alienware M15 R6 i7 11800H / RTX 3070 GDDR6 / 32GB RAM / 1TB SSD / 15.6"" QHD 240Hz Display","Rs. 360,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-vivobook-pro-14-m6400rc-oled-6th-ryzen-7-6800h-16-1-tb-gen-4-nvme-ssd-14-28k-oled-magic-numpad-fingerprint-nvidia-rtx-3050-4g-backlit-kb-backpack-genuine-windows-11-2-year-nagmani-international-i128594963.html,"Asus Vivobook Pro 14 M6400Rc Oled -6Th, Ryzen 7 6800H, 16, 1 Tb Gen 4 Nvme Ssd, 14"" 2.8K Oled, Magic Numpad, Fingerprint, Nvidia Rtx 3050 4G, Backlit Kb, Backpack, Genuine Windows 11, 2 Year - Nagmani International","Rs. 200,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/macbook-pro-16-inch-m3-pro-2023-12c-cpu-18c-gpu-36gb-512-i147525377.html,"MacBook Pro (16-Inch, M3 Pro, 2023) 12C CPU - 18C GPU, 36GB, 512","Rs. 479,000",N/A,No Ratings,Space Black
https://www.daraz.com.np/products/hp-envy-x360-13m-i7-11th-gen-8gb-ram-512gb-ssd-133-oled-360-touchscreen-display-i128489192.html,"HP Envy x360 13M i7 11th Gen 8Gb Ram 512Gb Ssd 13.3"" OLED 360 TouchScreen Display","Rs. 150,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/microsoft-surface-3-laptop-for-business-15-multi-touchi7-gen1016gb-ram512gb-m2-nvme-ssdwin-10-promatt-black-i105400784.html,"Microsoft Surface 3 Laptop for Business (15"" Multi-Touch/i7-Gen10/16GB RAM/512GB M.2 NVMe SSD/Win 10 Pro/Matt Black)","Rs. 292,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-loq-15-gaming-laptop-2024-intel-core-i7-13650hx-rtx-3050-6gb-16gb-ram-512gb-ssd-156-fhd-1920x1080144hz-display-white-backlit-1-year-warranty-nagmani-international-i133151429.html,"Lenovo LOQ 15 Gaming Laptop 2024 - Intel Core i7 13650HX | RTX 3050 - 6GB | 16GB RAM | 512GB SSD | 15.6"" FHD (1920x1080)144Hz display | White Backlit |1 Year warranty | NAGMANI INTERNATIONAL","Rs. 161,500",N/A,No Ratings,Grey
https://www.daraz.com.np/products/acer-predator-helios-neo-16-intel-core-i5-13500hx-rtx-4060-8gb-graphics-16gb-ddr5-ram-1tb-nvme-gen-4-ssd-16-wuxga-165hz-display-windows-11-home-i146098687.html,Acer Predator Helios Neo 16 Intel Core i5-13500HX RTX 4060 8GB Graphics – 16GB DDR5 RAM – 1TB NVMe Gen 4 SSD – 16″ WUXGA 165Hz Display – Windows 11 Home,"Rs. 169,999","Rs. 195,000",No Ratings,Black
https://www.daraz.com.np/products/asus-tuf-f15-i5-10th-gen-gtx-1650-8gb-ram-512gb-ssd-156-fhd-144hz-display-i119083483.html,Asus TUF F15 / i5 10th Gen / GTX 1650 / 8GB RAM / 512GB SSD / 15.6’’ FHD 144Hz Display,"Rs. 120,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-nitro-5-i7-11th-gen-rtx-3070-156-fhd-144hz-16gb-ram-1tb-ssd-i128949074.html,"Acer Nitro 5 i7 11TH GEN RTX 3070 15.6"" FHD 144Hz 16GB RAM 1TB SSD","Rs. 146,490","Rs. 200,000",No Ratings,Black
https://www.daraz.com.np/products/lenovo-loq-r7-7435hs-16gb-ram-512gb-ssd-rtx-4060-i137903798.html,Lenovo LOQ R7-7435HS/ 16GB RAM/ 512GB SSD/ RTX 4060,"Rs. 157,299",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-inspiron-14-5420-i5-12th-gen-16gb-ram-512gb-ssd-14-full-hd-display-i137913644.html,"Dell Inspiron 14 5420 - i5 12th GEN | 16GB RAM | 512GB SSD | 14"" Full-HD Display","Rs. 89,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-nitro-5-2020-i7-10th-gen-gtx-1650ti-156-fhd-144hz-8gb-ram-512gb-ssd-i123279965.html,"Acer Nitro 5 2020 I7 10TH GEN / GTX 1650ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD","Rs. 150,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/msi-summit-e16-flip-evo-2023-2-in-1-i7-13th-gen-1tb-ssd-16gb-ram-16-fhd-165hz-touchscreen-2-year-warranty-i128211412.html,"MSI Summit E16 Flip Evo 2023 2-in-1 i7 13TH GEN / 1TB SSD / 16GB RAM / 16"" FHD 165Hz Touchscreen / 2 Year Warranty","Rs. 215,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-rog-strix-g15-i7-10750h-8gb-ram-128gb-ssd-gtx-1650ti-4gb-156-fhd-display-i104986128.html,"ASUS ROG Strix G15 / i7-10750H / 8GB RAM / 128GB SSD / GTX 1650Ti 4GB / 15.6"" FHD Display","Rs. 151,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-nitro-v15-laptop-intel-core-i7-13th-gen-13620h-processor-16gb-ram-512-ssd-nvidia-geforce-rtx-4050-6gb-backlit-english-keyboard-156-fhd-display-1-year-warranty-i135684502.html,Acer Nitro V15 Laptop [( Intel Core-i7 13th gen) 13620H Processor / 16GB RAM / 512 SSD / NVIDIA GEFORCE RTX 4050 (6GB) / Backlit English Keyboard / 15.6 FHD Display / 1 year warranty,"Rs. 179,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-loq-gaming-laptop-156-fhd-144hz-display-intel-i5-12450hx-8-gb-ram-512gb-ssd-rtx-2050-4gb-backlit-kb-win-11-1-year-warranty-nagmani-international-i133092517.html,"Lenovo LOQ Gaming Laptop - 15.6"" FHD 144Hz Display | Intel i5-12450HX | 8 GB RAM | 512GB SSD | RTX 2050 4GB | Backlit KB | Win 11 | 1 Year Warranty | Nagmani International","Rs. 104,500",N/A,No Ratings,Grey
https://www.daraz.com.np/products/dell-g16-7630-intel-core-i9-13900hx-rtx-4060-8gb-graphics-32gb-ddr5-ram-1tb-nvme-ssd-16-qhd-2560-x-1600-240hz-display-windows-11-home-i146097700.html,Dell G16 7630 Intel Core i9 13900HX RTX 4060 8GB Graphics – 32GB DDR5 RAM – 1TB NVMe SSD – 16″ QHD ( 2560 x 1600 ) 240Hz Display – Windows 11 Home,"Rs. 229,999","Rs. 280,000",No Ratings,Black
https://www.daraz.com.np/products/acer-nitro-v15-i7-13620h-16gb-ddr5-512gb-rtx-4050-i137919978.html,Acer Nitro V15 I7-13620H | 16GB DDR5 | 512GB | RTX 4050,"Rs. 142,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-xps-13-plus-9320-touch-i7-1360p-16gb-1tb-ssd-intel-iris-xe-oled-touch-backlit-keyboard-fingerprint-35k-office-2-year-warranty-i128941254.html,Dell XPS 13 Plus 9320 Touch - i7 1360P | 16GB | 1TB SSD | Intel Iris Xe | OLED Touch | Backlit Keyboard | Fingerprint | 3.5K | Office | 2 Year Warranty,"Rs. 326,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/dell-vostro-3500-i5-11th-gen-4gb-ram-1tb-hdd-156-fhd-display-i137904456.html,"Dell Vostro 3500 i5 11th Gen / 4GB RAM / 1TB HDD / 15.6"" FHD Display","Rs. 74,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/msi-gf63-thin-10sc-10th-gen-core-i7-10750h-8gb-ram-512gb-nvme-ssd-nvidia-gtx-1650-4gb-win-10-light-weight-i114885481.html,MSI GF63 Thin 10SC | 10th Gen Core i7-10750H | 8GB RAM | 512GB NVMe SSD | NVIDIA GTX 1650-4GB | Win 10 | Light Weight,"Rs. 97,000","Rs. 120,000",No Ratings,Black
https://www.daraz.com.np/products/lenovo-legion-pro-7-gaming-laptop-2024-intel-core-i9-14900hx-rtx-4080-12gb-32gb-ram-1tb-ssd-16-wqxga-240hz-display-1-year-warranty-nagmani-international-i133141883.html,"Lenovo Legion Pro 7 Gaming Laptop 2024 - Intel Core i9 14900HX | RTX 4080 -12GB| 32GB RAM | 1TB SSD | 16"" WQXGA 240Hz display | 1 Year warranty | NAGMANI INTERNATIONAL","Rs. 427,900",N/A,No Ratings,Black
https://www.daraz.com.np/products/msi-gl65-leopard-10sfk-gaming-i7-10th-gen-512gb-ssd-1tb-hdd-16gb-ram-rtx-2070-super-156-144hz-fhd-display-i123292084.html,"MSI GL65 Leopard 10SFK GAMING I7 10TH GEN/ 512GB SSD/ 1TB HDD/ 16GB RAM/ RTX 2070 SUPER/ 15.6"" 144Hz FHD Display","Rs. 250,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-rog-zephyrus-duo-15-se-gx551-amd-ryzen-9-5900hx-rtx-3080-32gb-ram-1tb-ssd-156-fhd-touch-14-fhd-touchstylus-support-i128487166.html,"Asus ROG Zephyrus Duo 15 SE GX551 / AMD Ryzen 9 5900HX / RTX 3080 / 32GB RAM / 1TB SSD / 15.6"" FHD Touch + 14"" FHD Touch/Stylus Support","Rs. 470,000","Rs. 500,000",No Ratings,Black
https://www.daraz.com.np/products/acer-nitro-v-15-intel-core-i5-13th-gen-13420h-8gb-ddr5-ram-512gb-nvme-ssd-nvidia-rtx-3050-6gb-graphics-156-fhd-144hz-display-backlit-keyboard-i128845749.html,"Acer Nitro V 15 Intel Core i5 13th Gen 13420H - 8GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 3050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard","Rs. 110,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-predator-helios-neo-16-2024-i7-14900hx-rtx-4060-16gb-ram-1tb-ssd-16-wqxga-240hz-display-i134094702.html,"Acer Predator Helios Neo 16 2024 i7 14900HX | RTX 4060 | 16GB RAM | 1TB SSD | 16"" WQXGA 240Hz display","Rs. 209,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-legion-5-gaming-laptop-2024-intel-core-i9-14900hx-rtx-4070-8gb-32gb-ram-1tb-ssd-16-wqxga-165hz-display-1-year-warranty-i133154064.html,"Lenovo Legion 5 Gaming Laptop 2024 - Intel Core i9 14900HX | RTX 4070 8GB| 32GB RAM | 1TB SSD | 16"" WQXGA 165Hz display | 1 Year warranty","Rs. 308,900",N/A,No Ratings,Grey
https://www.daraz.com.np/products/asus-tuf-f15-2021-fx506heb-i7-11th-gen-8-core-rtx-3050ti-16gb-ram-512gb-ssd-156-fhd-144hz-display-i123263607.html,"Asus TUF F15 2021 FX506HEB I7 11Th Gen 8 Core / RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 183,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-rog-zephyrus-i7-13620h-16gb-ram-512gb-ssd-rtx-4060-i138313035.html,ASUS ROG Zephyrus I7-13620h | 16GB RAM | 512GB SSD | RTX 4060,"Rs. 200,199",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-predator-helios-neo-16-i7-13th-gen-rtx-4060-16gb-ram-1tb-ssd-16-165hz-display-i128487163.html,"Acer Predator Helios Neo 16 / i7 13th Gen / RTX 4060 / 16GB RAM / 1TB SSD / 16"" 165Hz Display","Rs. 196,490","Rs. 250,000",No Ratings,Black
https://www.daraz.com.np/products/asus-tuf-gaming-f15-fx507zc4-2023-i5-12th-gen-12500h-rtx-3050-graphics-8-gb-ram-512-gb-ssd-156-fhd-144hz-display-windows-11-backpack-mouse-nagmani-international-i127859545.html,"Asus TUF Gaming F15 FX507ZC4 (2023)- (i5, 12th Gen 12500H, RTX 3050 Graphics, 8 Gb RAM, 512 Gb SSD, 15.6"" FHD 144Hz Display, Windows 11, Backpack, Mouse | Nagmani International","Rs. 146,666",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-tuf-f15-2022-fx507zm-i7-12th-gen-14-core-rtx-3060-16gb-ram-1tb-ssd-156-fhd-300hz-display-i123271139.html,"Asus TUF F15 2022 FX507ZM i7 12Th Gen 14 Core / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz display","Rs. 235,000",N/A,No Ratings,Mecha Grey
https://www.daraz.com.np/products/msi-katana-15-b13vek-2023-i7-13th-gen-rtx-4050-16gb-ram-1tb-ssd-16-144hz-fhd-display-2-year-warranty-i128234648.html,"MSI Katana 15 B13VEK 2023 i7 13TH GEN / RTX 4050 / 16GB RAM / 1TB SSD / 16"" 144Hz FHD display / 2 Year Warranty","Rs. 205,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/macbook-pro-16-inch-m3-pro-2023-12c-cpu-18c-gpu-36gb-512-evostore-i131806053.html,"MacBook Pro (16-Inch, M3 Pro, 2023) 12C CPU - 18C GPU, 36GB, 512 - EvoStore","Rs. 479,000",N/A,No Ratings,Space black
https://www.daraz.com.np/products/acer-nitro-5-2021-i5-11th-gen-gtx-1650-156-fhd-144hz-8gb-ram-512gb-ssd-i123292077.html,"Acer Nitro 5 2021 I5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD","Rs. 128,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-nitro-v15-laptop-anv15-51-71pd-new-intel-core-i7-13th-gen-13620h-16gb-ram-512-ssd-nvidia-geforce-rtx-3050-6gb-backlit-english-keyboard-156-fhd-display-dos-i135848386.html,Acer Nitro V15 Laptop ANV15-51-71PD New Intel Core i7/ 13th gen/ 13620H/ 16GB RAM/ 512 SSD/ NVIDIA GEFORCE RTX 3050 6GB/ Backlit English KEYboard/ 15.6 FHD Display /DOS,"Rs. 130,299","Rs. 172,000",No Ratings,Black
https://www.daraz.com.np/products/msi-gl65-9sdk-i7-9th-gen-256gb-ssd-1tb-hdd-16gb-ram-gtx-1660ti-156-120hz-fhd-i123285737.html,"MSI GL65 9SDK I7 9TH GEN/ 256GB SSD/ 1TB HDD/ 16GB RAM/ GTX 1660Ti/ 15.6"" 120Hz FHD","Rs. 185,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-victus-15-fb1013-gaming-amd-ryzen-5-7535hs-512gb-ssd-8gb-ram-win11nvidia-rtx-2050-4gb-156-19201080-144hz-mica-backlit-keyboard-i129158311.html,HP VICTUS 15-FB1013 GAMING AMD Ryzen™ 5 7535HS/ 512GB SSD/ 8GB Ram/ WIN11/NVIDIA® RTX 2050 (4GB)/ 15.6″ (1920×1080) 144Hz MICA Backlit Keyboard,"Rs. 96,299","Rs. 107,999",No Ratings,Black
https://www.daraz.com.np/products/acer-predator-helios-neo-16-intel-core-i9-13900hx-16gb-ddr5-512gb-ssd-rtx-4060-8gb-graphics-16-wuxga-ips-165hz-i133314967.html,Acer Predator Helios Neo 16 | Intel Core i9-13900HX | 16GB DDR5 | 512GB SSD | RTX 4060 8GB Graphics | 16″ WUXGA IPS 165Hz,"Rs. 199,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-laptop-vostro-3520-i5-12th-gen-8gb-ram-512gb-ssd-156-fhd-display-i148026754.html,"Dell Laptop Vostro 3520 i5 12th Gen / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 64,399","Rs. 80,000",No Ratings,Black
https://www.daraz.com.np/products/dell-precision-5470-core-i7-1280h-12th-gen-32-gb-ram-512gb-ssd-nvidia-rtx-a1000-4gb-gfx-14-fhd-ipsbacklit-keyboard-win-11-pro-i129942483.html,"Dell Precision 5470 Core i7 - 1280H 12th Gen/ 32 GB RAM/ 512GB SSD/ NVIDIA RTX A1000 4GB GFX/ 14"" FHD + IPS/Backlit Keyboard/ Win 11 Pro","Rs. 299,990","Rs. 325,000",No Ratings,Aluminum Titan Grey
